calories,fat,carbs,protein,cholesterol,sodium,prep_time,made_it,number_of_rating,rating_score,num_reviews,photos
119.0,5.6,14.3,4.4,17.0,494.0,25.0,165,130.0,4.17,108,7
224.0,6.0,33.2,11.5,28.0,294.0,20.0,343,293.0,4.27,239,24
270.0,25.4,10.1,3.0,84.0,747.0,55.0,567,238.0,4.85,175,57
262.0,22.9,13.2,3.8,76.0,669.0,40.0,382,272.0,4.57,207,24
473.0,45.4,16.8,4.4,143.0,217.0,45.0,1000,1456.0,4.6,1075,84
73.0,3.6,7.2,1.5,0.0,136.0,60.0,80,62.0,3.98,56,6
208.0,8.5,29.3,7.8,24.0,1218.0,15.0,196,211.0,4.24,167,14
121.0,4.0,15.9,4.6,8.0,678.0,25.0,35,,4.36,9,1
131.0,0.2,22.0,8.4,4.0,1583.0,25.0,19,22.0,4.0,15,4
128.0,6.6,10.1,5.4,16.0,963.0,75.0,74,63.0,4.46,56,4
230.0,9.7,25.8,8.6,12.0,263.0,30.0,17,15.0,3.8,14,1
298.0,15.9,29.4,11.0,20.0,235.0,45.0,129,126.0,3.77,108,5
158.0,1.0,31.1,5.1,0.0,568.0,45.0,29,26.0,3.96,23,2
363.0,23.5,27.7,12.6,95.0,890.0,40.0,22,30.0,4.43,22,2
279.0,7.7,31.3,18.2,28.0,642.0,,34,32.0,4.34,25,2
276.0,5.7,48.8,9.6,0.0,1699.0,30.0,159,182.0,4.33,130,13
275.0,25.3,8.5,3.7,90.0,554.0,80.0,324,284.0,4.54,239,11
223.0,14.4,12.6,13.1,44.0,712.0,40.0,81,53.0,4.21,44,3
125.0,7.9,9.4,4.5,20.0,1210.0,30.0,114,82.0,4.38,67,7
231.0,13.7,25.8,3.9,15.0,514.0,35.0,88,33.0,4.7,30,10
87.0,1.5,17.9,2.9,0.0,473.0,60.0,20,17.0,3.71,14,2
112.0,0.7,25.1,5.5,0.0,669.0,,52,45.0,4.36,38,5
209.0,2.2,40.7,9.0,45.0,744.0,30.0,36,26.0,4.0,22,6
114.0,3.3,19.7,3.0,0.0,436.0,50.0,221,106.0,4.75,76,36
190.0,5.5,33.4,6.3,0.0,583.0,39.0,19,,4.43,5,5
93.0,4.5,10.0,4.9,6.0,1210.0,45.0,148,132.0,4.55,103,8
116.0,0.6,24.3,4.0,2.0,640.0,,995,514.0,4.65,396,64
177.0,2.2,32.5,8.1,0.0,322.0,130.0,22,,4.69,10,3
159.0,2.3,25.9,8.6,0.0,401.0,605.0,40,18.0,4.44,14,1
158.0,4.5,25.1,7.6,140.0,554.0,30.0,31,13.0,3.92,13,7
283.0,3.5,50.7,13.4,0.27797073087139645,342.0,,66,56.0,4.59,42,6
333.0,7.8,57.2,9.2,0.0,618.0,390.0,58,29.0,4.0,25,6
214.0,7.2,31.2,11.8,5.0,586.0,,67,72.0,4.49,53,7
181.0,10.5,18.1,4.7,4.0,84.0,35.0,52,43.0,4.21,35,4
185.0,1.3,37.2,9.1,0.0,634.0,,122,70.0,4.41,51,10
103.0,3.5,15.7,3.5,0.0,267.0,,127,116.0,4.12,80,9
277.0,8.7,46.9,5.5,8.0,927.0,30.0,23,29.0,3.59,22,1
515.0,15.4,87.1,9.9,0.0,905.0,50.0,72,66.0,4.03,49,5
299.0,14.7,36.7,8.5,0.0,731.0,55.0,348,171.0,4.42,123,45
2192.0,85.4,302.2,50.2,186.0,4303.0,25.0,26,,4.0,3,3
243.0,7.1,36.0,8.8,116.0,519.0,120.0,79,70.0,4.24,48,11
317.0,6.3,43.0,23.8,173.0,1135.0,35.0,150,85.0,4.58,68,27
551.0,19.0,63.9,30.4,312.0,971.0,30.0,19,,4.64,8,2
591.0,17.5,76.1,33.9,359.0,732.0,60.0,22,,4.54,10,4
369.0,7.8,63.4,10.3,93.0,176.0,25.0,60,25.0,4.64,23,11
553.0,22.8,61.2,26.4,375.0,1209.0,60.0,93,37.0,4.78,23,12
476.0,5.0,80.9,26.2,173.0,3110.0,20.0,34,19.0,4.37,15,9
193.0,3.8,24.1,17.8,86.0,830.0,10.0,20,7.0,4.57,6,4
381.0,29.0,8.8,22.1,73.0,716.0,115.0,21,14.0,4.36,11,5
368.0,22.7,12.2,28.6,74.0,1244.0,55.0,45,,4.85,18,7
406.0,29.2,14.4,26.2,193.0,1221.0,30.0,59,27.0,4.74,21,11
169.0,10.9,11.8,8.0,46.0,636.0,25.0,102,46.0,4.33,36,14
322.0,6.3,49.0,15.1,83.0,616.0,30.0,42,,4.38,7,5
233.0,5.0,39.9,7.0,0.27797073087139645,469.0,40.0,106,43.0,4.42,36,9
559.0,15.8,84.5,19.6,18.0,1609.0,95.0,169,,4.88,61,14
190.0,8.0,27.2,2.8,5.0,19.0,30.0,120,99.0,4.11,77,7
607.0,23.8,66.7,29.9,87.0,781.0,60.0,100,102.0,4.26,87,3
449.0,14.0,57.1,25.6,51.0,1518.0,40.0,52,27.0,4.56,25,4
1096.0,69.9,83.3,34.1,152.0,1336.0,,18,,5.0,3,5
594.0,33.9,52.4,19.6,50.0,711.0,70.0,48,,4.43,17,9
452.0,24.7,35.7,22.0,56.0,545.0,86.0,261,117.0,4.65,94,26
559.0,31.7,45.0,22.5,44.0,912.0,105.0,47,,4.88,27,6
463.0,25.0,31.7,27.1,78.0,795.0,80.0,33,31.0,4.58,27,4
539.0,33.2,39.5,20.4,65.0,651.0,90.0,2000,1264.0,4.92,1019,248
255.0,8.3,7.8,35.4,112.0,811.0,130.0,535,161.0,4.75,131,91
289.0,12.2,19.3,25.9,130.0,732.0,70.0,9,,4.5,6,1
260.0,10.1,14.3,25.6,125.0,707.0,105.0,76,,4.74,23,8
423.0,16.6,37.4,30.8,130.0,921.0,40.0,83,54.0,4.67,45,8
259.0,11.0,15.2,25.3,121.0,968.0,80.0,3000,2345.0,4.64,1688,130
272.0,4.7,39.6,17.6,45.0,2026.0,385.0,48,13.0,4.23,11,1
348.0,8.8,38.5,28.7,55.0,556.0,70.0,33,14.0,3.86,9,4
328.0,4.9,46.8,22.8,53.0,198.0,30.0,25,26.0,3.62,21,1
411.0,20.1,33.5,24.0,105.0,1082.0,45.0,773,467.0,4.38,383,25
547.0,27.9,37.7,36.3,137.0,1067.0,60.0,481,114.0,4.26,98,19
457.0,27.3,34.1,20.9,114.0,678.0,60.0,157,79.0,4.57,67,9
227.0,12.9,19.1,10.1,38.0,1053.0,25.0,356,318.0,4.64,249,13
330.0,26.7,16.7,8.8,78.0,609.0,45.0,244,174.0,4.71,143,15
440.0,18.3,41.8,27.1,66.0,962.0,,10,15.0,3.87,10,1
269.0,12.0,24.2,16.2,34.0,1640.0,,22,22.0,4.32,19,3
120.0,7.8,10.9,3.4,17.0,837.0,80.0,20,16.0,4.56,15,2
287.0,5.1,47.0,15.8,0.0,269.0,90.0,10,8.0,4.13,6,2
277.0,2.7,47.9,16.6,0.0,70.0,55.0,37,6.0,3.5,6,4
204.0,4.0,31.0,11.8,0.0,408.0,63.0,24,,4.7,8,2
339.0,9.0,48.4,16.7,0.27797073087139645,389.0,65.0,20,,4.67,8,2
167.0,3.2,28.4,7.3,0.0,15.0,80.0,11,13.0,3.92,8,1
268.0,8.2,37.8,12.0,12.0,755.0,125.0,94,57.0,4.39,52,9
239.0,7.0,32.0,12.8,6.0,269.0,30.0,69,60.0,4.42,46,4
179.0,1.0,32.5,11.1,2.0,194.0,35.0,175,45.0,4.64,36,4
54.0,1.3,8.0,3.2,0.27797073087139645,177.0,25.0,67,51.0,4.33,46,7
241.0,1.8,41.0,16.7,0.0,268.0,45.0,117,93.0,4.15,78,4
327.0,12.1,37.3,17.7,34.0,1946.0,,23,30.0,4.53,22,1
327.0,22.4,20.6,11.6,32.0,1377.0,,61,50.0,4.66,42,1
324.0,12.1,43.7,13.1,35.0,804.0,60.0,122,81.0,4.42,70,7
221.0,8.2,32.6,5.2,17.0,228.0,,8,,4.22,7,1
245.0,4.9,38.1,12.0,2.0,1014.0,50.0,567,358.0,4.31,277,26
366.0,16.2,40.3,16.0,48.0,589.0,16.0,6,,3.0,3,1
488.0,21.9,58.7,18.7,0.27797073087139645,1340.0,47.0,7,,4.5,2,3
271.0,16.9,21.2,9.9,45.0,1237.0,60.0,19,10.0,4.5,8,6
211.0,7.7,26.7,10.3,4.0,1434.0,568.0,8,10.0,4.3,7,2
391.0,6.6,62.6,18.4,0.0,48.0,160.0,18,16.0,3.63,13,4
373.0,23.8,20.3,19.2,50.0,727.0,555.0,154,82.0,4.62,64,10
432.0,23.1,44.4,12.7,42.0,1611.0,45.0,67,,4.81,17,6
140.0,5.2,23.9,3.6,12.0,866.0,25.0,1000,470.0,4.54,373,34
220.0,10.4,32.9,2.8,26.0,605.0,70.0,45,13.0,4.62,11,4
227.0,11.1,27.6,4.5,35.0,448.0,50.0,7,,3.0,3,1
238.0,5.7,49.4,4.6,13.0,872.0,90.0,16,,4.88,5,3
167.0,6.3,28.2,2.9,16.0,416.0,60.0,228,94.0,4.74,74,16
225.0,5.3,41.5,6.1,10.0,266.0,65.0,33,21.0,4.33,14,4
204.0,13.0,22.3,2.7,24.0,854.0,50.0,152,114.0,4.61,93,15
543.0,45.2,15.3,20.4,188.0,1447.0,45.0,728,516.0,4.79,442,47
566.0,42.7,13.3,32.0,374.0,1415.0,,57,54.0,4.2,47,4
387.0,30.1,16.3,14.8,131.0,523.0,50.0,311,160.0,4.79,124,29
251.0,9.5,23.0,18.1,51.0,843.0,60.0,17,12.0,4.25,12,3
331.0,18.5,16.3,13.4,72.0,961.0,20.0,56,55.0,4.04,48,3
330.0,18.0,9.0,26.6,186.0,839.0,35.0,138,115.0,4.37,99,9
528.0,40.5,24.4,12.4,155.0,885.0,,12,11.0,3.91,8,1
481.0,38.0,16.3,15.1,191.0,604.0,75.0,128,86.0,4.79,72,8
275.0,16.8,9.5,12.0,116.0,781.0,45.0,98,87.0,4.45,73,10
218.0,12.1,5.9,17.2,110.0,771.0,20.0,285,259.0,4.33,218,13
197.0,7.4,25.5,8.4,15.0,1316.0,20.0,122,115.0,3.78,94,3
269.0,9.6,28.9,16.1,64.0,1041.0,20.0,25,18.0,4.5,12,4
231.0,13.7,27.1,3.2,46.0,1059.0,50.0,67,44.0,4.91,27,4
197.0,9.0,21.8,10.5,46.0,217.0,85.0,84,49.0,4.2,40,6
290.0,15.9,19.5,16.3,137.0,502.0,70.0,100,68.0,4.72,48,15
219.0,9.6,20.4,14.4,59.0,993.0,45.0,445,231.0,4.58,184,31
165.0,1.3,21.5,17.8,52.0,882.0,,299,173.0,4.58,148,21
350.0,3.5,64.3,21.1,34.0,2079.0,265.0,20,,4.55,9,2
516.0,33.6,25.5,17.4,127.0,1466.0,30.0,70,67.0,4.27,56,4
677.0,57.7,19.6,20.8,240.0,485.0,60.0,261,84.0,4.31,77,17
521.0,40.2,34.8,10.7,119.0,500.0,,9,,3.67,5,1
379.0,18.6,48.8,11.1,48.0,819.0,80.0,108,114.0,4.52,89,5
192.0,5.5,31.3,7.2,18.0,396.0,50.0,111,123.0,4.34,93,3
390.0,18.0,55.9,8.6,46.0,1065.0,35.0,92,62.0,4.39,52,10
359.0,19.7,34.4,14.8,57.0,901.0,50.0,228,145.0,4.43,118,15
451.0,14.9,58.9,23.6,58.0,1568.0,45.0,45,,4.68,19,3
147.0,4.2,25.1,3.0,0.0,1237.0,55.0,75,38.0,4.71,30,15
386.0,31.0,23.9,7.3,0.0,247.0,40.0,8,,4.5,1,1
265.0,12.9,35.3,4.1,0.0,826.0,60.0,11,,4.8,4,1
308.0,14.0,40.7,7.2,0.0,970.0,45.0,20,,5.0,6,5
251.0,11.0,35.7,3.6,0.0,200.0,240.0,12,,4.25,3,1
203.0,3.3,39.2,5.0,0.0,394.0,375.0,26,13.0,3.38,13,5
218.0,4.8,40.4,4.8,0.0,622.0,390.0,235,34.0,3.91,29,4
264.0,14.0,9.0,24.9,196.0,956.0,70.0,758,571.0,4.78,449,69
640.0,24.1,74.1,30.7,271.0,1138.0,30.0,6,,4.4,5,1
509.0,31.1,10.0,38.2,359.0,1342.0,142.0,9,,4.4,5,2
136.0,2.5,3.9,20.2,173.0,638.0,40.0,7,,4.8,5,1
115.0,1.0,2.6,18.9,173.0,201.0,135.0,27,28.0,4.25,23,5
455.0,29.7,7.1,39.9,345.0,2203.0,20.0,34,,4.58,8,4
348.0,28.5,4.4,18.8,173.0,1016.0,4.0,78,18.0,4.61,16,6
303.0,7.2,28.1,33.6,129.0,495.0,27.0,32,,4.64,8,2
694.0,23.5,90.1,32.9,41.0,1607.0,18.0,52,15.0,4.67,10,8
231.0,1.0,37.9,18.6,173.0,1470.0,20.0,355,54.0,4.5,42,17
169.0,10.9,4.8,13.4,115.0,747.0,140.0,147,82.0,4.6,61,6
149.0,3.9,3.6,25.2,230.0,607.0,50.0,112,87.0,4.68,71,9
69.0,2.3,2.2,9.5,86.0,633.0,30.0,716,280.0,4.24,204,20
373.0,26.3,2.8,26.8,296.0,917.0,50.0,55,38.0,4.53,32,11
558.0,31.6,6.2,59.1,486.0,1037.0,40.0,15,,4.56,7,2
792.0,33.6,76.8,43.2,241.0,1251.0,40.0,17,,4.0,6,3
543.0,28.6,32.2,38.7,136.0,709.0,25.0,53,22.0,4.5,19,8
895.0,55.4,75.4,24.9,289.0,756.0,20.0,52,30.0,4.5,26,6
234.0,13.2,22.5,7.7,77.0,235.0,25.0,20,11.0,4.55,9,7
444.0,12.1,68.4,18.0,372.0,483.0,25.0,18,13.0,4.15,12,4
405.0,17.5,46.7,15.1,274.0,520.0,50.0,103,26.0,4.38,23,16
304.0,4.4,57.2,11.3,95.0,374.0,20.0,76,75.0,4.05,60,4
366.0,11.7,52.6,12.5,114.0,576.0,30.0,37,38.0,4.47,28,7
531.0,22.2,65.5,16.5,272.0,577.0,25.0,187,165.0,4.59,129,36
333.0,17.5,31.5,11.0,103.0,426.0,15.0,20,13.0,4.0,13,4
123.0,2.5,19.9,4.7,64.0,354.0,25.0,155,141.0,4.11,114,10
345.0,19.3,30.2,12.3,221.0,517.0,10.0,117,35.0,3.86,28,21
671.0,27.8,81.3,23.3,335.0,800.0,15.0,643,91.0,4.71,64,33
127.0,3.1,19.8,5.0,64.0,206.0,20.0,108,126.0,4.25,96,12
163.0,5.2,20.2,8.2,100.0,243.0,15.0,298,227.0,2.72,194,23
382.0,17.0,48.1,10.2,175.0,352.0,530.0,2000,579.0,4.64,474,138
248.0,10.6,31.4,7.2,156.0,312.0,30.0,285,253.0,4.13,183,28
209.0,6.8,26.2,10.4,187.0,414.0,20.0,836,258.0,4.53,187,99
428.0,32.8,27.8,6.4,65.0,312.0,30.0,21,26.0,4.19,21,1
770.0,45.6,68.7,23.6,460.0,783.0,40.0,50,45.0,4.2,41,8
539.0,14.3,96.4,9.8,148.0,515.0,30.0,15,12.0,3.75,11,3
596.0,41.4,19.4,35.9,203.0,1483.0,30.0,249,64.0,4.53,52,26
542.0,38.8,15.4,27.6,193.0,770.0,25.0,75,33.0,4.73,26,5
313.0,25.8,3.3,18.1,129.0,590.0,20.0,16,,4.83,5,2
241.0,14.6,3.0,23.7,95.0,738.0,20.0,35,17.0,4.65,15,5
297.0,22.4,3.6,19.6,227.0,448.0,25.0,90,25.0,4.68,18,4
146.0,8.6,8.2,9.7,94.0,270.0,50.0,77,27.0,4.15,17,10
590.0,35.3,13.8,41.4,220.0,1008.0,60.0,150,57.0,4.56,41,19
356.0,24.5,0.9,32.2,223.0,1987.0,10.0,411,176.0,4.78,142,26
261.0,13.1,2.1,32.1,192.0,586.0,40.0,21,,4.83,16,5
214.0,8.3,1.1,32.0,162.0,734.0,20.0,199,91.0,4.7,68,28
209.0,1.7,4.1,36.1,180.0,566.0,13.0,258,171.0,4.64,137,19
592.0,48.0,7.4,37.0,303.0,891.0,20.0,966,456.0,4.64,310,97
742.0,60.9,4.3,44.3,169.0,2036.0,27.0,673,470.0,4.75,348,60
287.0,13.9,8.3,30.9,168.0,395.0,40.0,13,14.0,3.86,10,1
452.0,12.3,42.0,48.1,232.0,1737.0,30.0,19,11.0,4.36,8,2
543.0,20.1,49.6,50.2,184.0,2220.0,45.0,35,,4.88,8,4
503.0,22.8,49.3,24.8,78.0,934.0,610.0,121,76.0,4.34,52,11
458.0,16.9,20.8,56.4,290.0,1342.0,90.0,25,16.0,4.06,14,3
337.0,9.7,39.0,24.3,166.0,756.0,45.0,99,30.0,4.37,24,19
507.0,9.5,73.3,29.1,173.0,896.0,30.0,45,12.0,4.08,9,9
213.0,7.1,11.6,27.6,136.0,601.0,25.0,35,8.0,4.25,8,3
174.0,7.5,13.9,11.5,86.0,596.0,25.0,8,,4.75,4,1
299.0,11.7,26.5,21.9,173.0,220.0,45.0,50,32.0,4.38,24,6
174.0,2.9,8.0,19.9,173.0,207.0,45.0,18,15.0,4.07,11,3
428.0,9.1,58.4,26.9,173.0,653.0,40.0,161,76.0,3.82,63,15
182.0,3.4,14.8,22.9,127.0,441.0,35.0,33,31.0,4.19,21,7
290.0,15.0,22.6,16.6,128.0,738.0,40.0,28,,4.6,9,6
118.0,5.8,10.6,6.8,58.0,76.0,90.0,7,,5.0,3,3
65.0,3.4,7.9,0.7,9.0,19.0,30.0,19,,4.86,5,5
110.0,4.6,18.3,0.9,8.0,27.0,30.0,8,,3.75,1,1
440.0,16.1,41.4,33.1,195.0,1208.0,60.0,564,318.0,4.52,253,43
142.0,4.4,6.7,18.3,164.0,500.0,20.0,3000,3221.0,4.43,2300,302
581.0,28.3,54.8,25.1,203.0,720.0,30.0,48,32.0,4.44,24,6
227.0,12.6,7.4,19.7,203.0,3385.0,30.0,14,,5.0,4,2
348.0,16.3,28.7,15.5,156.0,3277.0,45.0,29,10.0,4.5,7,2
386.0,16.7,35.7,23.7,182.0,595.0,30.0,9,,4.67,2,0
691.0,43.9,60.3,21.2,0.0,100.0,835.0,9,,4.8,2,5
511.0,20.8,70.7,14.4,0.0,282.0,30.0,20,,4.5,6,2
453.0,26.1,13.3,43.3,58.0,2226.0,30.0,9,,5.0,3,3
496.0,37.5,8.9,35.6,125.0,360.0,30.0,25,17.0,4.06,14,1
467.0,35.1,5.8,33.3,139.0,1128.0,140.0,50,24.0,4.63,21,12
429.0,19.9,32.5,28.8,135.0,1164.0,90.0,8,,2.5,2,1
608.0,51.2,3.9,31.4,124.0,411.0,60.0,34,,5.0,4,3
594.0,32.3,58.7,20.2,47.0,1307.0,50.0,104,50.0,4.6,38,12
248.0,17.7,3.7,18.8,53.0,365.0,22.0,85,31.0,4.65,24,11
158.0,8.7,1.1,17.9,53.0,128.0,20.0,53,10.0,4.4,9,6
295.0,18.7,13.3,18.1,86.0,191.0,16.0,53,,4.67,9,4
341.0,22.0,19.7,16.5,60.0,317.0,25.0,122,77.0,4.17,63,21
198.0,12.5,1.7,16.6,56.0,715.0,25.0,566,266.0,4.61,220,57
341.0,15.2,9.5,35.6,134.0,669.0,40.0,138,131.0,4.57,104,15
502.0,34.6,11.0,35.6,192.0,776.0,35.0,144,147.0,4.73,123,10
368.0,32.9,8.9,13.2,86.0,579.0,65.0,3000,1484.0,4.62,1144,304
314.0,21.6,17.2,15.3,86.0,523.0,40.0,104,96.0,4.63,76,10
353.0,18.0,32.1,18.9,27.0,254.0,30.0,84,85.0,4.08,73,7
237.0,14.2,18.7,12.3,18.0,51.0,40.0,54,22.0,3.64,21,9
147.0,2.9,6.3,19.9,173.0,614.0,45.0,56,,4.67,15,14
369.0,11.2,45.5,19.0,173.0,993.0,,8,,4.0,5,2
624.0,20.2,94.2,19.7,158.0,430.0,73.0,9,,4.14,6,1
310.0,13.8,25.4,20.4,156.0,887.0,63.0,19,,4.75,8,2
490.0,23.5,35.5,33.0,440.0,336.0,110.0,15,12.0,4.58,6,4
485.0,27.1,21.6,37.0,221.0,717.0,385.0,71,26.0,4.54,18,13
486.0,28.8,36.2,18.3,99.0,848.0,65.0,182,45.0,4.71,36,29
406.0,35.6,12.1,12.3,85.0,1017.0,35.0,410,245.0,4.38,183,19
514.0,14.7,66.3,27.5,175.0,990.0,60.0,19,,4.0,3,6
479.0,19.4,33.1,43.0,262.0,827.0,,26,20.0,4.5,19,3
564.0,19.3,52.4,46.3,230.0,375.0,500.0,15,11.0,3.45,6,1
482.0,14.9,42.6,39.9,259.0,785.0,60.0,80,66.0,4.45,53,10
314.0,7.3,42.9,19.8,95.0,127.0,,209,155.0,3.95,109,10
289.0,20.1,8.2,20.9,173.0,502.0,30.0,95,78.0,4.45,71,10
346.0,11.6,35.7,24.4,173.0,750.0,34.0,9,,4.33,3,1
633.0,49.9,29.0,24.5,173.0,1279.0,40.0,10,,4.4,4,3
541.0,23.2,68.7,20.2,120.0,488.0,60.0,80,79.0,3.51,68,5
384.0,18.0,42.0,12.3,59.0,856.0,30.0,12,,4.5,5,6
619.0,28.0,75.6,22.0,120.0,1421.0,50.0,25,,4.83,17,4
553.0,28.0,62.4,18.4,186.0,1421.0,25.0,164,143.0,3.87,119,13
619.0,34.0,64.1,19.5,93.0,1010.0,30.0,472,418.0,4.33,294,38
330.0,20.4,25.3,14.7,133.0,408.0,30.0,26,,4.7,6,2
152.0,1.3,28.2,10.5,64.0,912.0,75.0,22,13.0,4.38,11,2
289.0,21.3,21.7,3.2,0.0,410.0,55.0,10,,5.0,2,1
172.0,5.3,26.8,5.3,0.0,103.0,,28,7.0,4.29,6,1
665.0,29.3,48.4,56.5,90.0,1191.0,28.0,22,,4.5,7,4
225.0,12.7,25.2,6.3,6.0,385.0,40.0,47,17.0,4.18,13,6
638.0,37.6,73.9,13.6,0.0,332.0,35.0,13,,4.67,2,2
324.0,13.0,31.5,21.7,64.0,620.0,250.0,287,99.0,4.55,67,19
153.0,4.7,6.9,21.3,173.0,342.0,,193,74.0,4.42,53,9
202.0,8.1,5.9,25.9,50.0,141.0,20.0,16,11.0,4.18,9,3
411.0,12.7,33.0,41.8,75.0,1478.0,,30,18.0,4.56,13,4
344.0,13.7,33.7,21.9,50.0,430.0,34.0,29,23.0,4.17,21,28
502.0,26.3,41.7,28.8,82.0,674.0,,64,,4.89,27,8
331.0,7.3,29.9,37.4,54.0,1339.0,18.0,20,9.0,3.0,7,5
1030.0,67.9,12.1,78.6,738.0,2167.0,70.0,153,129.0,4.32,103,10
168.0,1.3,4.2,25.3,230.0,269.0,10.0,264,24.0,3.75,21,9
179.0,1.3,9.8,19.8,173.0,1116.0,15.0,9,,5.0,2,1
497.0,23.8,6.1,60.8,582.0,995.0,20.0,32,23.0,4.35,19,6
294.0,15.0,13.6,20.8,173.0,576.0,25.0,41,17.0,4.47,13,8
642.0,37.4,50.1,20.8,134.0,1267.0,30.0,27,21.0,4.1,14,3
398.0,3.5,62.0,29.2,164.0,223.0,145.0,61,29.0,4.69,19,1
235.0,14.6,3.8,18.8,173.0,282.0,76.0,186,110.0,4.41,83,12
242.0,11.2,3.8,31.0,92.0,156.0,30.0,96,34.0,4.71,26,17
110.0,4.0,8.0,10.7,96.0,258.0,50.0,15,6.0,4.33,6,8
268.0,12.7,4.9,30.6,277.0,734.0,20.0,165,120.0,4.7,93,18
403.0,7.7,47.1,25.5,133.0,130.0,30.0,502,149.0,4.12,106,18
308.0,8.7,33.2,23.2,173.0,463.0,45.0,7,,4.5,1,0
342.0,26.3,1.2,24.8,259.0,825.0,45.0,628,208.0,4.58,155,41
280.0,19.9,3.1,19.5,230.0,330.0,40.0,1000,870.0,4.71,643,255
146.0,8.0,15.2,4.0,2.0,739.0,60.0,445,479.0,4.33,328,37
228.0,4.1,44.3,7.5,0.0,641.0,35.0,118,66.0,4.03,46,8
192.0,2.6,32.5,12.1,0.0,572.0,40.0,1000,1385.0,4.5,960,110
338.0,13.5,11.6,41.6,56.0,2715.0,85.0,370,229.0,4.57,176,27
268.0,5.1,12.6,41.7,70.0,381.0,80.0,189,143.0,4.41,93,11
359.0,21.8,15.6,27.4,42.0,600.0,65.0,489,392.0,4.41,302,57
447.0,30.2,22.6,18.8,68.0,675.0,30.0,1000,759.0,4.27,588,70
503.0,22.1,42.7,27.3,66.0,591.0,25.0,30,,5.0,20,6
279.0,19.2,19.8,8.8,27.0,447.0,16.0,16,,5.0,5,3
461.0,18.7,60.9,15.4,23.0,798.0,,20,15.0,4.33,13,3
450.0,15.6,52.8,24.4,115.0,155.0,55.0,46,18.0,4.44,10,6
451.0,28.8,33.8,15.4,99.0,664.0,155.0,362,173.0,4.67,139,26
370.0,23.8,36.7,4.6,7.0,280.0,90.0,16,11.0,4.82,8,2
279.0,19.6,22.4,4.3,62.0,2282.0,940.0,77,39.0,4.67,30,4
295.0,16.1,32.0,5.4,7.0,508.0,273.0,845,311.0,4.78,231,37
223.0,12.9,21.7,10.2,67.0,326.0,49.0,81,20.0,4.0,18,13
315.0,18.7,19.2,18.3,389.0,765.0,50.0,97,,4.82,31,21
582.0,33.2,30.1,43.7,92.0,2805.0,40.0,18,8.0,4.5,6,3
583.0,10.3,83.0,37.7,18.0,1495.0,40.0,48,35.0,4.37,27,6
361.0,9.9,56.9,9.8,14.0,1351.0,70.0,37,29.0,4.69,24,7
297.0,11.4,22.7,26.2,82.0,515.0,55.0,567,276.0,4.55,209,67
283.0,14.1,15.1,23.7,110.0,1295.0,75.0,73,37.0,4.32,25,8
235.0,14.1,2.0,23.7,89.0,223.0,40.0,1000,733.0,4.79,550,81
434.0,27.3,20.0,28.3,586.0,693.0,40.0,117,32.0,4.5,22,7
498.0,29.6,36.0,21.3,91.0,1120.0,85.0,76,32.0,4.66,26,19
150.0,8.9,6.6,11.2,196.0,342.0,35.0,146,,4.88,30,18
276.0,13.0,18.4,23.1,64.0,987.0,35.0,77,,4.95,33,6
354.0,25.5,2.6,23.8,123.0,605.0,30.0,125,56.0,4.64,46,16
300.0,11.1,17.2,32.9,97.0,642.0,45.0,101,,4.88,35,7
605.0,33.1,20.2,56.6,141.0,755.0,45.0,200,133.0,4.83,93,25
271.0,14.4,2.5,30.2,96.0,411.0,15.0,80,42.0,4.33,34,4
377.0,13.7,13.4,48.4,100.0,519.0,25.0,385,192.0,4.69,135,27
460.0,33.5,8.5,31.6,102.0,337.0,95.0,534,253.0,4.79,195,35
496.0,33.0,2.3,45.1,132.0,520.0,25.0,554,270.0,4.72,199,38
365.0,19.3,16.0,30.5,83.0,902.0,20.0,95,55.0,4.49,39,5
297.0,15.0,10.8,28.5,151.0,728.0,83.0,1000,495.0,4.67,373,112
305.0,14.6,14.6,30.9,174.0,1020.0,55.0,610,226.0,4.54,176,27
199.0,4.9,29.8,8.7,69.0,396.0,30.0,648,220.0,4.65,166,42
746.0,45.8,68.4,17.5,9.0,927.0,60.0,142,61.0,4.75,45,7
420.0,33.1,9.7,23.1,575.0,755.0,10.0,166,72.0,4.71,58,8
560.0,35.9,39.2,20.6,418.0,1075.0,20.0,647,294.0,4.71,227,52
275.0,15.6,19.1,16.3,157.0,599.0,75.0,34,,4.77,20,3
466.0,16.2,59.7,19.7,61.0,67.0,28.0,8,,5.0,5,5
474.0,40.2,2.7,25.7,162.0,229.0,15.0,16,7.0,4.14,7,1
450.0,32.0,2.2,37.2,156.0,484.0,35.0,13,,3.5,1,1
224.0,9.8,25.2,9.1,60.0,428.0,60.0,17,,4.4,5,4
232.0,2.8,22.9,27.8,82.0,353.0,80.0,68,18.0,4.5,11,5
774.0,40.3,6.1,91.3,285.0,305.0,270.0,28,10.0,4.7,9,1
1003.0,31.4,79.4,93.5,282.0,2406.0,115.0,56,19.0,4.58,16,9
549.0,38.1,26.0,25.8,197.0,297.0,135.0,79,33.0,4.79,21,13
417.0,33.3,1.6,26.0,154.0,1277.0,235.0,14,,5.0,5,3
258.0,14.3,15.1,19.1,106.0,1423.0,145.0,313,98.0,4.48,87,15
828.0,41.1,17.7,92.1,283.0,555.0,285.0,231,124.0,4.89,91,22
